CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Engagement_Score,R_Score,F_Score,M_Score,Churn,Customer_Segment,Customer_Lifetime_Months,Monthly_Trans_Value,Monthly_Trans_Frequency,Monthly_Revenue_Interchange,Monthly_Revenue_Interest,Total_Monthly_Revenue,Retention_Rate,Expected_Lifetime_Months,Customer_Lifetime_Value,CLV_Percentile,Profitability_Tier,Acquisition_Cost,Total_Servicing_Cost,Total_Cost,Total_Revenue,Net_Profit,Profit_Margin_%,ROI_%,Value_Matrix
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,34,3,3,3,13450,0,13450,0.742,1000,18,0.059,0,11.8,2,1,1,1,Lost,34,83.33,1.50,2.08,0.00,2.08,0.68,23.12,48.16,Low,Standard,150,170,320,70.83,-249.17,-351.76,-77.86,Low Value - Lost
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,36,6,2,0,27000,0,27000,0.61,1209,39,0.3,0,21.24,3,1,1,0,Need Attention,36,100.75,3.25,2.52,0.00,2.52,0.76,27.33,68.85,Low,Standard,150,180,330,90.68,-239.33,-263.94,-72.52,Low Value - Grow
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,31,5,2,1,34516,1254,33262,0.869,1366,25,0.786,0.036,16.26,3,1,1,0,Need Attention,31,113.83,2.08,2.85,18.81,21.66,0.76,23.54,509.73,Medium,Bronze (Top 75%),150,155,305,671.33,366.33,54.57,120.11,Low Value - Grow
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,47,5,3,2,6347,0,6347,0.466,1161,44,0.375,0,22.84,2,1,1,0,Lost,47,96.75,3.67,2.42,0.00,2.42,0.68,31.96,77.30,Low,Standard,150,235,385,113.68,-271.32,-238.67,-70.47,Low Value - Grow
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,49,4,3,2,3106,1675,1431,0.781,1512,38,0.407,0.539,21.848,2,1,1,0,Lost,49,126.00,3.17,3.15,25.13,28.28,0.68,33.32,942.03,High,Silver (Top 50%),150,245,395,1385.48,990.47,71.49,250.75,High Value - Retain
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,31,4,1,1,2536,913,1623,1.059,1750,35,1.333,0.36,22.00,4,1,1,0,New Customers,31,145.83,2.92,3.65,13.70,17.34,0.90,28.03,486.00,Medium,Bronze (Top 75%),150,155,305,537.57,232.57,43.26,76.25,Low Value - Grow
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,35,6,3,0,13048,1954,11094,1.139,1170,24,0.846,0.15,14.88,2,1,1,0,Lost,35,97.50,2.00,2.44,29.31,31.75,0.68,23.80,755.51,Medium,Bronze (Top 75%),150,175,325,1111.16,786.16,70.75,241.90,Low Value - Grow
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,37,3,3,1,2453,968,1485,1.081,2218,50,0.613,0.395,29.47,2,2,2,0,Hibernating,37,184.83,4.17,4.62,14.52,19.14,0.61,22.45,429.65,Medium,Bronze (Top 75%),150,185,335,708.21,373.21,52.70,111.41,Low Value - Grow
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138,1249,14889,1.01,1198,33,0.833,0.077,18.79,3,1,1,0,Need Attention,36,99.83,2.75,2.50,18.74,21.23,0.76,27.33,580.32,Medium,Bronze (Top 75%),150,180,330,764.31,434.31,56.82,131.61,Low Value - Grow
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,38,3,2,0,8077,1965,6112,0.637,1329,26,0.444,0.243,16.516,3,1,1,0,Need Attention,38,110.75,2.17,2.77,29.47,32.24,0.76,28.85,930.32,High,Silver (Top 50%),150,190,340,1225.26,885.26,72.25,260.37,High Value - Retain
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,23,3,3,3,1929,1673,256,0.835,857,36,1.118,0.867,18.43,2,1,1,1,Lost,23,71.42,3.00,1.79,25.10,26.88,0.68,15.64,420.37,Medium,Bronze (Top 75%),150,115,265,618.25,353.25,57.14,133.30,Low Value - Lost
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,36,3,3,2,3127,2517,610,0.589,1470,30,1.143,0.805,18.48,2,1,1,0,Lost,36,122.50,2.50,3.06,37.75,40.82,0.68,24.48,999.11,High,Silver (Top 50%),150,180,330,1469.43,1139.43,77.54,345.28,High Value - Retain
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,36,3,3,2,8645,1454,7191,0.708,1435,25,1.778,0.168,16.34,2,1,1,0,Lost,36,119.58,2.08,2.99,21.81,24.80,0.68,24.48,607.03,Medium,Bronze (Top 75%),150,180,330,892.78,562.78,63.04,170.54,Low Value - Grow
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,49,3,1,3,1438.3,0,1438.3,0.503,1093,22,0.833,0,14.17,4,1,1,0,New Customers,49,91.08,1.83,2.28,0.00,2.28,0.90,44.30,100.88,Low,Standard,150,245,395,111.58,-283.42,-254.02,-71.75,Low Value - Grow
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,38,6,3,2,2185,0,2185,0.727,715,20,0.818,0,11.46,2,1,1,1,Lost,38,59.58,1.67,1.49,0.00,1.49,0.68,25.84,38.49,Low,Standard,150,190,340,56.60,-283.40,-500.66,-83.35,Low Value - Lost
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,32,5,2,2,24487,2517,21970,0.912,1512,42,0.909,0.103,23.65,3,1,1,0,Need Attention,32,126.00,3.50,3.15,37.75,40.90,0.76,24.30,993.86,High,Silver (Top 50%),150,160,310,1308.96,998.96,76.32,322.25,High Value - Retain
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,36,6,2,3,2567,0,2567,1.636,2399,43,0.955,0,27.60,3,1,2,0,Need Attention,36,199.92,3.58,5.00,0.00,5.00,0.76,27.33,136.61,Low,Standard,150,180,330,179.93,-150.08,-83.41,-45.48,Low Value - Grow
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,33,6,3,3,4131,785,3346,0.543,906,22,1.2,0.19,13.024,2,1,1,0,Lost,33,75.50,1.83,1.89,11.78,13.66,0.68,22.44,306.56,Low,Standard,150,165,315,450.86,135.86,30.13,43.13,Low Value - Grow
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,37,3,2,2,10790,1930,8860,0.75,1052,16,1.286,0.179,11.408,3,1,1,0,Need Attention,37,87.67,1.33,2.19,28.95,31.14,0.76,28.09,874.87,High,Silver (Top 50%),150,185,335,1152.24,817.24,70.93,243.95,High Value - Retain
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884,1001,5883,0.786,975,11,0.833,0.145,8.90,2,1,1,0,Lost,33,81.25,0.92,2.03,15.01,17.05,0.68,22.44,382.48,Medium,Bronze (Top 75%),150,165,315,562.53,247.53,44.00,78.58,Low Value - Grow
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,36,5,3,3,13961,1299,12662,0.842,783,20,0.667,0.093,11.73,2,1,1,1,Lost,36,65.25,1.67,1.63,19.49,21.12,0.68,24.48,516.87,Medium,Bronze (Top 75%),150,180,330,760.19,430.19,56.59,130.36,Low Value - Lost
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,30,6,1,0,29801,1916,27885,0.781,990,21,0.909,0.064,13.36,4,1,1,0,New Customers,30,82.50,1.75,2.06,28.74,30.80,0.90,27.12,835.44,High,Silver (Top 50%),150,150,300,924.07,624.07,67.54,208.02,High Value - Retain
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,43,4,1,1,13219,0,13219,0.576,1097,24,0.5,0,14.988,4,1,1,0,New Customers,43,91.42,2.00,2.29,0.00,2.29,0.90,38.88,88.85,Low,Standard,150,215,365,98.27,-266.73,-271.41,-73.08,Low Value - Grow
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,46,2,3,3,2536,0,2536,0.917,901,35,0.522,0,18.20,2,1,1,1,Lost,46,75.08,2.92,1.88,0.00,1.88,0.68,31.28,58.71,Low,Standard,150,230,380,86.35,-293.65,-340.09,-77.28,Low Value - Lost
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,36,5,3,1,9478,820,8658,0.64,1327,41,0.864,0.087,22.308,2,1,1,0,Lost,36,110.58,3.42,2.76,12.30,15.06,0.68,24.48,368.74,Low,Standard,150,180,330,542.32,212.32,39.15,64.34,Low Value - Grow
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,34,6,1,2,3502,1851,1651,2.023,1814,31,0.722,0.529,20.66,4,1,1,0,New Customers,34,151.17,2.58,3.78,27.77,31.54,0.90,30.74,969.63,High,Silver (Top 50%),150,170,320,1072.50,752.50,70.16,235.16,High Value - Retain
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,56,4,3,3,10509,2388,8121,0.777,1365,34,1.429,0.227,19.66,2,1,1,0,Lost,56,113.75,2.83,2.84,35.82,38.66,0.68,38.08,1472.17,Premium,Gold (Top 25%),150,280,430,2165.17,1735.17,80.14,403.53,High Value - Retain
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,36,3,3,0,1491,0,1491,0.876,1058,34,0.889,0,18.432,2,1,1,0,Lost,36,88.17,2.83,2.20,0.00,2.20,0.68,24.48,53.95,Low,Standard,150,180,330,79.35,-250.65,-315.88,-75.95,Low Value - Grow
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,46,6,1,2,9734,0,9734,0.785,1476,38,0.9,0,22.10,4,1,1,0,New Customers,46,123.00,3.17,3.08,0.00,3.08,0.90,41.59,127.88,Low,Standard,150,230,380,141.45,-238.55,-168.65,-62.78,Low Value - Grow
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,22,6,1,3,2305,1627,678,0.747,1230,36,0.565,0.706,20.32,4,1,1,0,New Customers,22,102.50,3.00,2.56,24.40,26.97,0.90,19.89,536.38,Medium,Bronze (Top 75%),150,110,260,593.29,333.28,56.18,128.19,Low Value - Grow
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,36,3,1,3,14241,2081,12160,0.909,1581,44,0.833,0.146,24.924,4,1,1,0,New Customers,36,131.75,3.67,3.29,31.22,34.51,0.90,32.55,1123.16,High,Silver (Top 50%),150,180,330,1242.32,912.32,73.44,276.46,High Value - Retain
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,25,3,1,2,4789,1257,3532,1.134,1534,29,0.933,0.262,18.74,4,1,1,0,New Customers,25,127.83,2.42,3.20,18.86,22.05,0.90,22.60,498.39,Medium,Bronze (Top 75%),150,125,275,551.27,276.27,50.12,100.46,Low Value - Grow
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,34,4,2,3,23138,1727,21411,0.693,1612,39,1.438,0.075,22.848,3,1,1,0,Need Attention,34,134.33,3.25,3.36,25.90,29.26,0.76,25.82,755.45,Medium,Bronze (Top 75%),150,170,320,994.95,674.95,67.84,210.92,Low Value - Grow
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,38,6,1,3,23008,2280,20728,0.674,1302,36,0.636,0.099,20.61,4,1,1,0,New Customers,38,108.50,3.00,2.71,34.20,36.91,0.90,34.36,1268.14,Premium,Gold (Top 25%),150,190,340,1402.67,1062.67,75.76,312.55,High Value - Retain
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,36,3,1,0,3131,2517,614,0.602,1439,40,0.481,0.804,22.76,4,1,1,0,New Customers,36,119.92,3.33,3.00,37.75,40.75,0.90,32.55,1326.39,Premium,Gold (Top 25%),150,180,330,1467.11,1137.11,77.51,344.58,High Value - Retain
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798,1794,4004,0.564,1724,45,0.452,0.309,25.496,2,1,1,0,Lost,53,143.67,3.75,3.59,26.91,30.50,0.68,36.04,1099.17,High,Silver (Top 50%),150,265,415,1616.59,1201.59,74.33,289.54,High Value - Retain
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,36,5,2,3,6880,1390,5490,1.205,1784,35,0.944,0.202,21.94,3,1,1,0,Need Attention,36,148.67,2.92,3.72,20.85,24.57,0.76,27.33,671.51,Medium,Bronze (Top 75%),150,180,330,884.40,554.40,62.69,168.00,Low Value - Grow
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,41,3,2,2,34516,1531,32985,0.862,1156,29,1.071,0.044,17.024,3,1,1,0,Need Attention,41,96.33,2.42,2.41,22.97,25.37,0.76,31.13,789.88,High,Silver (Top 50%),150,205,355,1040.31,685.31,65.88,193.04,High Value - Retain
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,34,6,2,1,2075,1469,606,1.322,2556,49,1.13,0.708,30.624,3,2,2,0,Need Attention,34,213.00,4.08,5.33,22.04,27.36,0.76,25.82,706.31,Medium,Bronze (Top 75%),150,170,320,930.24,610.24,65.60,190.70,Low Value - Grow
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,44,3,3,0,4589,0,4589,0.845,1590,37,0.37,0,21.76,2,1,1,0,Lost,44,132.50,3.08,3.31,0.00,3.31,0.68,29.92,99.10,Low,Standard,150,220,370,145.75,-224.25,-153.86,-60.61,Low Value - Grow
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,40,1,2,2,2317,0,2317,1.005,884,19,0.727,0,11.936,3,1,1,1,Need Attention,40,73.67,1.58,1.84,0.00,1.84,0.76,30.37,55.93,Low,Standard,150,200,350,73.67,-276.33,-375.11,-78.95,Low Value - Lost
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,45,1,1,1,1981,1518,463,1.019,973,25,0.923,0.766,14.89,4,1,1,1,New Customers,45,81.08,2.08,2.03,22.77,24.80,0.90,40.68,1008.84,High,Silver (Top 50%),150,225,375,1115.87,740.87,66.39,197.57,High Value - Win Back
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,47,3,2,1,6038,0,6038,0.741,1447,30,0.875,0,18.59,3,1,1,0,Need Attention,47,120.58,2.50,3.01,0.00,3.01,0.76,35.69,107.58,Low,Standard,150,235,385,141.69,-243.31,-171.73,-63.20,Low Value - Grow
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,32,5,3,2,14910,877,14033,0.772,1150,26,0.625,0.059,15.60,2,1,1,0,Lost,32,95.83,2.17,2.40,13.16,15.55,0.68,21.76,338.35,Low,Standard,150,160,310,497.63,187.63,37.70,60.52,Low Value - Grow
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,39,3,3,2,29659,1143,28516,0.512,1193,21,0.615,0.039,13.77,2,1,1,0,Lost,39,99.42,1.75,2.49,17.15,19.63,0.68,26.52,520.55,Medium,Bronze (Top 75%),150,195,345,765.59,420.59,54.94,121.91,Low Value - Grow
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,42,3,3,2,4320,0,4320,0.967,706,21,0.5,0,11.82,2,1,1,1,Lost,42,58.83,1.75,1.47,0.00,1.47,0.68,28.56,42.00,Low,Standard,150,210,360,61.78,-298.23,-482.76,-82.84,Low Value - Lost
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,36,6,1,3,11213,0,11213,0.563,1257,23,0.643,0,15.228,4,1,1,0,New Customers,36,104.75,1.92,2.62,0.00,2.62,0.90,32.55,85.23,Low,Standard,150,180,330,94.28,-235.73,-250.04,-71.43,Low Value - Grow
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,29,5,1,2,26181,0,26181,0.913,1303,35,0.75,0,20.21,4,1,1,0,New Customers,29,108.58,2.92,2.71,0.00,2.71,0.90,26.22,71.17,Low,Standard,150,145,295,78.72,-216.28,-274.73,-73.31,Low Value - Grow
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,31,3,1,0,5773,0,5773,0.67,1306,39,0.5,0,21.82,4,1,1,0,New Customers,31,108.83,3.25,2.72,0.00,2.72,0.90,28.03,76.26,Low,Standard,150,155,305,84.35,-220.65,-261.61,-72.35,Low Value - Grow
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,36,1,3,3,4503,0,4503,0.659,748,20,0.429,0,11.59,2,1,1,1,Lost,36,62.33,1.67,1.56,0.00,1.56,0.68,24.48,38.14,Low,Standard,150,180,330,56.10,-273.90,-488.24,-83.00,Low Value - Lost
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,36,6,2,2,29770,1565,28205,0.674,1774,42,2,0.053,24.70,3,1,1,0,Need Attention,36,147.83,3.50,3.70,23.47,27.17,0.76,27.33,742.69,Medium,Bronze (Top 75%),150,180,330,978.15,648.15,66.26,196.41,Low Value - Grow
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,28,5,1,1,5014,1910,3104,0.863,1209,25,1.5,0.381,15.84,4,1,1,0,New Customers,28,100.75,2.08,2.52,28.65,31.17,0.90,25.31,789.02,High,Silver (Top 50%),150,140,290,872.73,582.73,66.77,200.94,High Value - Retain
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,47,6,1,2,3445,1074,2371,0.67,1074,31,0.632,0.312,17.70,4,1,1,0,New Customers,47,89.50,2.58,2.24,16.11,18.35,0.90,42.49,779.62,High,Silver (Top 50%),150,235,385,862.33,477.33,55.35,123.98,High Value - Retain
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,50,6,2,2,23412,1078,22334,0.79,1786,50,0.786,0.046,27.94,3,2,1,0,Need Attention,50,148.83,4.17,3.72,16.17,19.89,0.76,37.96,755.13,Medium,Bronze (Top 75%),150,250,400,994.54,594.54,59.78,148.64,Low Value - Grow
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,46,4,1,2,3044,1611,1433,0.74,1456,36,0.714,0.529,21.22,4,1,1,0,New Customers,46,121.33,3.00,3.03,24.17,27.20,0.90,41.59,1131.12,High,Silver (Top 50%),150,230,380,1251.12,871.12,69.63,229.24,High Value - Retain
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,29,5,2,1,14596,2192,12404,0.898,1300,25,1.083,0.15,16.00,3,1,1,0,Need Attention,29,108.33,2.08,2.71,32.88,35.59,0.76,22.02,783.62,High,Silver (Top 50%),150,145,295,1032.06,737.06,71.42,249.85,High Value - Retain
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,36,3,2,2,3864,1654,2210,0.491,1470,42,0.235,0.428,23.48,3,1,1,0,Need Attention,36,122.50,3.50,3.06,24.81,27.87,0.76,27.33,761.87,High,Silver (Top 50%),150,180,330,1003.41,673.41,67.11,204.06,High Value - Retain
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,29,2,1,3,17030,1911,15119,0.528,715,25,0.562,0.112,13.86,4,1,1,1,New Customers,29,59.58,2.08,1.49,28.67,30.15,0.90,26.22,790.61,High,Silver (Top 50%),150,145,295,874.48,579.48,66.27,196.43,High Value - Win Back
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,44,4,2,3,23090,839,22251,1.326,1198,24,1,0.036,15.192,3,1,1,0,Need Attention,44,99.83,2.00,2.50,12.58,15.08,0.76,33.41,503.82,Medium,Bronze (Top 75%),150,220,370,663.56,293.56,44.24,79.34,Low Value - Grow
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,36,4,2,0,29205,1208,27997,0.957,1556,43,1.048,0.041,24.22,3,1,1,0,Need Attention,36,129.67,3.58,3.24,18.12,21.36,0.76,27.33,583.90,Medium,Bronze (Top 75%),150,180,330,769.02,439.02,57.09,133.04,Low Value - Grow
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,49,5,2,3,14035,2061,11974,2.271,1606,30,1.5,0.147,19.22,3,1,1,0,Need Attention,49,133.83,2.50,3.35,30.92,34.26,0.76,37.20,1274.66,Premium,Gold (Top 25%),150,245,395,1678.78,1283.78,76.47,325.01,High Value - Retain
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,24,2,3,2,2962,2517,445,1.046,929,31,0.409,0.85,16.72,2,1,1,1,Lost,24,77.42,2.58,1.94,37.75,39.69,0.68,16.32,647.68,Medium,Bronze (Top 75%),150,120,270,952.57,682.57,71.66,252.80,Low Value - Lost
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,30,6,3,0,18578,1385,17193,0.565,1606,54,0.421,0.075,28.624,2,2,1,0,Lost,30,133.83,4.50,3.35,20.78,24.12,0.68,20.40,492.01,Medium,Bronze (Top 75%),150,150,300,723.63,423.63,58.54,141.21,Low Value - Grow
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201,1138,1063,0.675,1199,32,0.6,0.517,18.20,2,1,1,0,Lost,46,99.92,2.67,2.50,17.07,19.57,0.68,31.28,612.02,Medium,Bronze (Top 75%),150,230,380,900.12,520.12,57.78,136.87,Low Value - Grow
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,25,4,3,2,2061,1483,578,1.362,2400,60,0.622,0.72,34.20,2,2,2,0,Hibernating,25,200.00,5.00,5.00,22.24,27.24,0.61,15.17,413.22,Medium,Bronze (Top 75%),150,125,275,681.12,406.12,59.63,147.68,Low Value - Grow
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,2,24602,1660,22942,0.588,1337,44,0.76,0.067,23.75,3,1,1,0,Need Attention,23,111.42,3.67,2.79,24.90,27.69,0.76,17.46,483.48,Medium,Bronze (Top 75%),150,115,265,636.76,371.76,58.38,140.29,Low Value - Grow
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,29,3,2,2,15911,896,15015,0.954,1270,33,0.833,0.056,19.08,3,1,1,0,Need Attention,29,105.83,2.75,2.65,13.44,16.09,0.76,22.02,354.20,Low,Standard,150,145,295,466.49,171.49,36.76,58.13,Low Value - Grow
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,50,2,2,3,16867,0,16867,0.885,654,14,0.4,0,9.016,3,1,1,1,Need Attention,50,54.50,1.17,1.36,0.00,1.36,0.76,37.96,51.73,Low,Standard,150,250,400,68.13,-331.88,-487.16,-82.97,Low Value - Lost
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,37,3,3,0,2783,1526,1257,0.942,1909,54,0.688,0.548,29.836,2,2,1,0,Lost,37,159.08,4.50,3.98,22.89,26.87,0.68,25.16,675.91,Medium,Bronze (Top 75%),150,185,335,994.08,659.08,66.30,196.74,Low Value - Grow
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,47,3,3,2,2972,0,2972,1.035,922,25,0.562,0,14.29,2,1,1,1,Lost,47,76.83,2.08,1.92,0.00,1.92,0.68,31.96,61.38,Low,Standard,150,235,385,90.28,-294.72,-326.45,-76.55,Low Value - Lost
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,36,5,3,2,5124,2235,2889,0.542,1158,42,0.355,0.436,22.032,2,1,1,0,Lost,36,96.50,3.50,2.41,33.53,35.94,0.68,24.48,879.66,High,Silver (Top 50%),150,180,330,1293.75,963.75,74.49,292.05,High Value - Retain
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,53,6,6,2,2880,2362,518,0.89,1323,26,0.444,0.82,15.69,1,1,1,0,Lost,53,110.25,2.17,2.76,35.43,38.19,0.68,36.04,1376.09,Premium,Gold (Top 25%),150,265,415,2023.87,1608.87,79.49,387.68,High Value - Retain
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,46,4,1,0,5579,0,5579,0.481,1025,35,0.667,0,19.10,4,1,1,0,New Customers,46,85.42,2.92,2.14,0.00,2.14,0.90,41.59,88.81,Low,Standard,150,230,380,98.23,-281.77,-286.85,-74.15,Low Value - Grow
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,44,5,1,3,12010,2149,9861,0.801,1700,35,1.5,0.179,21.80,4,1,1,0,New Customers,44,141.67,2.92,3.54,32.24,35.78,0.90,39.78,1423.18,Premium,Gold (Top 25%),150,220,370,1574.17,1204.17,76.50,325.45,High Value - Retain
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,36,6,3,3,34516,1597,32919,0.858,1628,51,1.217,0.046,27.512,2,2,1,0,Lost,36,135.67,4.25,3.39,23.96,27.35,0.68,24.48,669.38,Medium,Bronze (Top 75%),150,180,330,984.48,654.48,66.48,198.33,Low Value - Grow
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,29,5,2,2,4394,885,3509,1.04,1377,32,0.684,0.201,19.11,3,1,1,0,Need Attention,29,114.75,2.67,2.87,13.28,16.14,0.76,22.02,355.47,Low,Standard,150,145,295,468.17,173.17,36.99,58.70,Low Value - Grow
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,35,4,3,3,18325,723,17602,0.815,1517,33,0.65,0.039,19.868,2,1,1,0,Lost,35,126.42,2.75,3.16,10.84,14.01,0.68,23.80,333.29,Low,Standard,150,175,325,490.19,165.19,33.70,50.83,Low Value - Grow
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,37,5,3,2,3773,1972,1801,0.783,1528,25,1.083,0.523,16.712,2,1,1,0,Lost,37,127.33,2.08,3.18,29.58,32.76,0.68,25.16,824.24,High,Silver (Top 50%),150,185,335,1212.24,877.24,72.37,261.86,High Value - Retain
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,29,5,1,3,21684,1748,19936,0.715,1329,24,0.6,0.081,15.92,4,1,1,0,New Customers,29,110.75,2.00,2.77,26.22,28.99,0.90,26.22,760.04,Medium,Bronze (Top 75%),150,145,295,840.67,545.67,64.91,184.97,Low Value - Grow
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,40,4,1,2,1919,774,1145,0.965,1505,33,0.737,0.403,20.22,4,1,1,0,New Customers,40,125.42,2.75,3.14,11.61,14.75,0.90,36.16,533.24,Medium,Bronze (Top 75%),150,200,350,589.82,239.82,40.66,68.52,Low Value - Grow
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,33,5,3,2,9995,1713,8282,0.96,1172,38,0.462,0.171,20.488,2,1,1,0,Lost,33,97.67,3.17,2.44,25.70,28.14,0.68,22.44,631.32,Medium,Bronze (Top 75%),150,165,315,928.51,613.51,66.07,194.77,Low Value - Grow
717701733,Existing Customer,44,M,2,Graduate,Married,$80K - $120K,Blue,35,3,2,2,11910,2098,9812,1.16,1646,39,1.294,0.176,22.98,3,1,1,0,Need Attention,35,137.17,3.25,3.43,31.47,34.90,0.76,26.57,927.44,High,Silver (Top 50%),150,175,325,1221.47,896.47,73.39,275.84,High Value - Retain
